Sector,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9293.574000,574.251000,683.516000,614.887000,1218.761000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.581000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.417000,0.000000,0.000000,2.322000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,145265.450000
12,724.441000,790.938000,0.600000,7.853000,20.164000,34.931000,2118.668000,663.666000,996.685000,666.717000,72.288000,14408.315000,890.709000,94.437000,3962.246000,228.488000,1143.666000,244.776000,559.682000,744.001000,1041.918000,39.603000,561.543000,513.304000,866.764000,119.540000,665.079000,67.745000,396.830000,348.648000,345.584000,2272.555000,919.388000,904.408000,3218.465000,4847.542000,1755.343000,264.671000,658.345000,182.146000,267.640000,361.922000,2859.703000,481.709000,112.514000,693.223000,740.207000,508.634000,1710.333000,202.172000,1041.079000,561.653000,565.025000,376.013000,70.108000,372.857000,228.523000,33.964000,59.933000,594.880000,404.119000,439.243000,212.029000,116.994000,90.375000,186.391000,224.627000,205.079000,317.861000,28.058000,26.026000,2.526000,359.694000,80.660000,3.965000,49.418000,45.469000,83.320000,320.544000,336.871000,106.353000,1529.720000,453.908000,21.899000,94.972000,22.071000,194.149000,139.993000,16.359000,344.484000,276.095000,14280.083000,3825.427000,8047.238000,5244.074000,16111.515000,12.065000,28.948000,24.629000,1193.422000,89.789000,169.347000,280.102000,146.916000,10519.856000,230.021000,197.368000,313.500000,93.889000,61.460000,1463.256000,591.393000,200.913000,622.860000,211.786000,2211.253000,436.836000,235.645000,300.934000,76249.255000,190.947000,214.988000,95.093000,160.131000,349.947000,345.252000,1046.286000,96.991000,182.501000,223.211000,834.999000,285.024000,295.016000,6647.896000,122.670000,336.545000,107.314000,320.135000,104.219000,93.197000,450.983000,170.028000,256.740000,123.031000,3222.530000,108.512000,784.694000,423.103000,241.583000,290.877000,131.528000,55.896000,123.219000,5807.126000,1683.223000,338.610000,206.306000,210.889000,58.537000,188.616000,191.454000,9.581000,223.284000,184.468000,135.700000,1611.579000,5699.325000,18417.967000,670.166000,76.821000,109.673000,44.811000,618.053000,2.014000,369.956000,212.538000,110.363000,107.172000,693.184000,0.000000,35.871000,173.271000,295.749000,0.000000,0.000000,501.332000,0.000000,0.000000,127.574000,120.754000,468.342000,0.000000,0.000000,0.000000,226.314000,0.000000,0.000000,0.000000,0.000000,5150.528000,1.383000,0.000000,0.000000,0.000000,0.000000,185040.379000
13,804.590000,458.780000,0.252000,16.286000,10.074000,8.575000,438.984000,13.074000,158.601000,91.435000,47.275000,152.231000,8.749000,28.373000,351.902000,81.224000,423.084000,199.920000,203.674000,235.866000,259.145000,45.590000,142.270000,172.335000,176.436000,31.191000,111.540000,10.606000,44.312000,41.027000,39.355000,934.162000,114.355000,52.675000,1923.505000,2442.065000,293.525000,1297.829000,58.277000,14.230000,31.439000,39.317000,187.602000,77.977000,48.692000,195.570000,287.942000,240.563000,382.888000,17.975000,101.287000,52.742000,64.983000,104.312000,18.369000,78.300000,53.316000,7.367000,15.500000,74.767000,151.418000,93.872000,64.356000,17.157000,12.708000,31.089000,23.306000,32.133000,59.485000,2.943000,3.959000,0.711000,20.895000,9.271000,0.774000,15.719000,10.857000,19.226000,52.526000,104.621000,31.699000,174.084000,30.258000,8.001000,17.575000,4.583000,34.397000,30.087000,2.975000,35.201000,53.334000,310.916000,205.189000,51.985000,26.518000,189.993000,8.763000,55.249000,40.174000,88.474000,22.776000,184.727000,108.459000,29.547000,40.696000,4.088000,12.990000,7.164000,2.176000,0.219000,9.835000,0.387000,6.195000,0.756000,1.106000,299.541000,401.666000,33.730000,20.832000,19727.899000,662.062000,20.974000,150.379000,7.888000,2.479000,7.122000,16.851000,1.475000,2.827000,6.110000,12.572000,4.901000,14.576000,162.653000,6.115000,9.823000,2.900000,5.752000,2.372000,5.332000,86.966000,9.822000,41.488000,356.250000,1361.448000,69.126000,14.233000,18.694000,7.823000,9.959000,2.000000,3.143000,11.962000,481.651000,73.716000,21.749000,14.223000,7.412000,2.989000,5.004000,4.522000,0.539000,8.308000,6.293000,3.735000,64.619000,236.046000,549.234000,38.071000,4.033000,10.000000,1.955000,14.506000,0.197000,51.799000,6.114000,253.297000,2.488000,62.252000,0.000000,132.365000,101.883000,63.893000,0.000000,0.000000,375.238000,0.000000,0.000000,235.800000,76.322000,261.055000,0.000000,0.000000,0.000000,126.148000,0.000000,0.000000,0.000000,0.000000,9322.901000,0.464000,0.000000,0.000000,0.000000,0.000000,52542.316000
14,1400.091000,132.055000,0.535000,0.873000,2.910000,5.010000,1319.963000,4.896000,0.542000,11.855000,19.729000,9940.377000,59.388000,102.190000,626.416000,9.488000,48.038000,25.003000,47.200000,71.014000,92.005000,3.420000,31.369000,62.460000,96.915000,7.331000,24.697000,6.157000,5.950000,5.477000,12.421000,61.525000,29.397000,22.788000,170.303000,507.634000,63.504000,16.634000,61.626000,17.249000,31.125000,39.318000,60.915000,13.407000,6.032000,20.935000,24.689000,20.898000,40.729000,8.059000,10.488000,11.276000,16.088000,12.534000,3.931000,16.147000,9.370000,2.208000,2.435000,16.470000,21.661000,27.880000,14.700000,12.380000,4.134000,8.327000,6.319000,9.066000,20.258000,1.373000,1.127000,0.172000,15.317000,7.877000,0.379000,7.118000,2.388000,4.154000,11.316000,13.438000,205.459000,41.451000,18.156000,1.114000,6.120000,0.929000,9.932000,8.059000,1.357000,24.962000,17.323000,538.377000,201.613000,163.959000,84.471000,540.728000,0.120000,12.852000,1.926000,34.094000,16.834000,1.794000,6.324000,16.262000,61.986000,13.453000,9.538000,6.939000,16.138000,11.224000,292.164000,328.961000,37.888000,13.728000,6.491000,97.297000,230.615000,36.145000,14.910000,420.067000,14.402000,5.421000,26.674000,9.046000,21.699000,15.095000,47.178000,1.916000,9.899000,18.702000,36.015000,5.197000,10.805000,39.572000,7.937000,269.973000,8.015000,52.166000,5.132000,5.417000,84.648000,8.304000,44.039000,46.025000,1911.776000,8.500000,53.927000,24.140000,0.678000,25.514000,4.742000,5.865000,4.321000,427.447000,132.841000,19.157000,21.661000,12.254000,3.483000,9.503000,9.978000,0.759000,8.012000,8.302000,40.417000,114.025000,418.149000,938.324000,61.239000,2.605000,5.700000,4.065000,49.853000,0.140000,65.601000,9.535000,163.945000,5.936000,104.089000,0.000000,104.077000,18.543000,33.115000,0.000000,0.000000,325.447000,0.000000,0.000000,210.081000,20.062000,509.202000,0.000000,0.000000,0.000000,246.058000,0.000000,0.000000,0.000000,0.000000,5812.619000,0.306000,0.000000,0.000000,0.000000,0.000000,42813.580000
15,1448.654000,278.289000,3.618000,0.000000,16.476000,13.516000,1337.450000,452.398000,352.192000,666.776000,1494.432000,6453.463000,311.147000,79.662000,230.637000,54.275000,143.132000,59.600000,98.151000,173.940000,206.851000,15.548000,111.550000,159.581000,131.875000,28.109000,66.651000,14.244000,54.331000,34.019000,54.348000,350.206000,275.056000,166.689000,10848.492000,858.607000,291.454000,72.372000,154.422000,40.034000,89.874000,95.884000,343.511000,61.258000,25.229000,88.075000,162.000000,64.900000,231.329000,29.045000,52.877000,56.005000,67.339000,64.562000,14.536000,81.668000,29.835000,7.607000,15.827000,131.593000,53.121000,100.654000,91.523000,24.511000,21.726000,31.587000,41.548000,49.851000,78.154000,5.774000,3.623000,0.684000,47.734000,12.824000,0.944000,10.337000,8.134000,26.812000,55.346000,93.375000,30.353000,326.978000,49.660000,9.738000,37.403000,4.825000,33.538000,27.910000,5.734000,76.955000,53.280000,1988.919000,724.969000,504.367000,540.809000,2686.073000,89.911000,2395.573000,25.003000,236.677000,263.786000,471.874000,1349.835000,185.588000,658.243000,28.675000,14.982000,28.536000,11.123000,5.557000,672.822000,1420.235000,72.820000,59.520000,22.734000,2808.329000,1225.280000,121.944000,381.245000,68024.236000,5.759000,60.321000,100.502000,39.087000,83.199000,50.051000,164.339000,4.899000,21.325000,39.453000,148.287000,213.813000,45.995000,412.251000,12.668000,197.300000,19.862000,14.044000,21.726000,14.179000,101.686000,13.117000,25.559000,6.390000,453.832000,109.794000,89.746000,63.373000,27.042000,55.262000,18.004000,8.983000,10.534000,610.796000,208.387000,75.099000,50.550000,51.547000,12.210000,28.285000,74.267000,1.408000,103.470000,22.663000,74.069000,253.837000,817.790000,1581.748000,120.924000,30.305000,25.885000,4.784000,98.235000,0.838000,40.866000,284.393000,2314.071000,76.825000,620.754000,0.000000,477.349000,756.783000,0.000000,0.000000,0.000000,8316.627000,0.000000,0.000000,2221.562000,2.565000,33343.577000,0.000000,0.000000,0.000000,16112.383000,0.000000,0.000000,0.000000,0.000000,29492.300000,85969.547000,0.000000,0.000000,0.000000,0.000000,1402347.384000
16,0.000000,30438.845000,16.106000,0.000000,24.154000,331.308000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,215.259000,0.000000,0.000000,0.000000,0.000000,459.952000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,365.050000,0.000000,2.251000,0.000000,0.523000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,342.559000,0.000000,5475.989000,2.628000,0.000000,0.000000,0.000000,0.000000,0.000000,0.399000,0.000000,0.000000,0.000000,1.023000,35.983000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,182.127000,228.053000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.041000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.445000,0.000000,0.000000,8.741000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,379.836000,0.000000,0.000000,0.000000,0.000000,0.000000,22268.727000
17,0.000000,1968.537000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12343.770000,22825.211000,1603.202000,1546.956000,1804.828000,9.428000,36.254000,9837.471000,9620.035000,4490.304000,0.374000,8.134000,0.000000,0.000000,0.000000,39.081000,1247.456000,0.000000,521.899000,360.774000,2053.262000,9.208000,0.000000,0.000000,304.741000,750.724000,310.632000,129.000000,0.000000,0.000000,0.000000,0.000000,230.165000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1361.769000,0.000000,1736.879000,496.711000,6.907000,0.000000,0.000000,3.051000,0.000000,0.000000,0.000000,0.132000,0.000000,0.000000,32.616000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.491000,0.554000,0.000000,0.000000,21.359000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104000,0.000000,0.000000,0.000000,0.000000,0.000000,7.399000,203.209000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.950000,73.675000,93.548000,28.695000,42.067000,0.000000,0.000000,0.809000,0.000000,0.000000,0.000000,0.741000,29.661000,797.322000,1859.031000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.671000,0.000000,10.172000,0.000000,0.000000,9.017000,30.828000,0.000000,0.000000,58.956000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1440.026000,0.000000,0.000000,0.000000,0.000000,0.000000,26047.270000
18,0.000000,102.106000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,468.395000,1158.723000,6801.989000,319.015000,1233.240000,0.000000,0.000000,3416.921000,1006.733000,36.608000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.272000,40.778000,2.560000,0.000000,0.000000,12.287000,0.000000,0.000000,0.000000,1.254000,0.000000,0.000000,0.000000,0.000000,13.205000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.589000,0.000000,0.000000,0.000000,3.834000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.784000,182.401000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.704000,48.490000,16.780000,25.058000,65.340000,0.000000,2.642000,0.000000,0.000000,0.000000,0.000000,8.791000,20.990000,81.596000,704.272000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.652000,0.000000,0.000000,0.000000,2.306000,0.000000,0.000000,63.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,981.161000,0.000000,0.000000,0.000000,0.000000,0.000000,20056.934000
19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160.189000,29.987000,4991.274000,0.000000,0.000000,0.000000,729.491000,1022.192000,663.891000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.870000,0.000000,0.949000,15.155000,0.524000,0.000000,0.000000,24.012000,0.000000,0.000000,0.000000,0.930000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.164000,0.000000,0.000000,0.270000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,190.349000,368.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,533.211000,1030.558000,148.812000,56.211000,374.676000,0.000000,0.912000,0.736000,0.000000,0.000000,15.987000,7.657000,67.897000,254.505000,3608.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,210.667000,0.000000,184.654000,0.000000,0.000000,54.337000,128.407000,0.000000,0.000000,45.791000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8960.551000,0.000000,0.000000,0.000000,0.000000,0.000000,53789.203000
20,0.000000,42.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,403.251000,0.000000,453.942000,1890.317000,22305.325000,0.000000,0.000000,965.206000,723.651000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,225.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,309.511000,0.000000,637.352000,168.475000,660.030000,0.000000,0.000000,49.812000,0.000000,0.000000,0.000000,2.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.699000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,355.965000,731.914000,0.512000,5.877000,0.000000,0.098000,0.163000,0.000000,0.000000,0.000000,1539.321000,886.485000,131.290000,94.629000,1454.612000,9.809000,59.977000,51.341000,0.275000,19.742000,153.960000,71.439000,398.089000,532.243000,8430.091000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,354.539000,0.000000,158.923000,0.000000,0.000000,2.006000,106.744000,0.000000,0.000000,188.527000,0.000000,0.000000,0.346000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11694.279000,0.000000,0.000000,0.000000,0.000000,0.000000,58423.286000
21,0.000000,82.546000,0.000000,0.000000,0.478000,1.212000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3199.359000,383.138000,80.694000,3094.566000,152.428000,33140.529000,12.348000,666.317000,816.346000,0.000000,0.000000,0.000000,718.768000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.847000,0.000000,0.000000,0.000000,701.138000,0.000000,136.671000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.967000,154.072000,0.000000,235.186000,61.135000,246.170000,0.000000,0.000000,49.756000,0.000000,0.000000,0.000000,5.160000,0.000000,0.000000,0.000000,0.000000,0.734000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255.911000,0.000000,109.990000,5.643000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,116.471000,1226.418000,0.000000,2.678000,0.000000,0.044000,0.000000,0.000000,0.000000,0.000000,2816.752000,3107.513000,1310.121000,3483.708000,564.716000,4.469000,39.625000,29.039000,0.000000,14.428000,250.940000,108.623000,370.029000,1587.073000,11733.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.554000,194.230000,0.000000,219.729000,0.000000,0.000000,12.791000,136.508000,0.000000,0.000000,1251.984000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15979.097000,0.000000,0.000000,0.000000,0.000000,0.000000,130374.163000
22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,269.924000,0.000000,0.000000,64.983000,0.000000,0.000000,604.649000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.322000,0.000000,14.355000,0.000000,0.000000,20.514000,0.000000,0.000000,0.000000,2.779000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.780000,349.616000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,977.003000,490.419000,31.861000,126.684000,0.000000,0.000000,0.804000,0.000000,0.000000,8.094000,35.623000,32.436000,139.979000,427.225000,3522.803000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.206000,0.000000,0.000000,0.000000,17.090000,0.000000,0.000000,141.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3215.560000,0.000000,0.000000,0.000000,0.000000,0.000000,1923.777000
23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.995000,0.000000,25.507000,12.214000,0.000000,0.000000,798.531000,24.991000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,328.789000,87.151000,99.963000,4.982000,0.000000,24.774000,1.860000,0.000000,0.000000,3.406000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.428000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.482000,532.655000,0.000000,1.085000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.085000,257.396000,379.150000,231.800000,200.387000,1.474000,13.272000,9.475000,0.000000,3.643000,19.366000,40.806000,90.515000,386.344000,2709.823000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,83.191000,3.100000,148.226000,0.000000,0.000000,0.777000,10.033000,0.000000,0.000000,59.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2705.271000,0.000000,0.000000,0.000000,0.000000,0.000000,73641.048000
